time,C1M2Ctime,C2M2Ctime
1565894626.1330001,2.313961,2.331683
1565894641.733,2.327421,2.338769
1565894652.533,2.313996,2.331567
1565894669.333,2.327395,2.338685
1565894680.1330001,2.314026,2.331628
1565894695.733,2.327381,2.338715
1565894706.533,2.314018,2.331645
1565894722.1330001,2.327393,2.338754
1565894732.933,2.314005,2.331584
1565894749.733,2.327394,2.338704
1565894760.533,2.313982,2.33155
1565894776.1330001,2.327391,2.33874
1565894786.933,2.313993,2.331551
1565894802.533,2.327419,2.338716
1565894813.333,2.314011,2.331692
1565894830.1330001,2.327391,2.338773
1565894839.733,2.313943,2.331711
1565894856.533,2.327411,2.338701
1565894867.333,2.313996,2.331614
1565894882.933,2.327411,2.338711
1565894893.733,2.313979,2.331713
1565894910.533,2.327413,2.3387
1565894920.1330001,2.313968,2.331626
1565894936.933,2.327421,2.338715
1565894947.733,2.313987,2.331641
1565894963.333,2.327426,2.338713
1565894974.1330001,2.313985,2.331606
1565894989.733,2.327422,2.338745
1565895000.533,2.314034,2.331613
1565895017.333,2.327395,2.338753
1565895028.1330001,2.313994,2.331593
1565895043.733,2.3274,2.338737
1565895054.533,2.313989,2.33165
1565895070.1330001,2.327395,2.338712
1565895080.933,2.31398,2.331662
1565895097.733,2.327389,2.33866
1565895108.533,2.313993,2.331668
1565895124.1330001,2.327404,2.338706
1565895134.933,2.31403,2.331574
1565895150.533,2.327411,2.338738
1565895161.333,2.313993,2.331693
1565895178.1330001,2.327414,2.338646
1565895187.733,2.314019,2.331621
1565895204.533,2.327384,2.338773
1565895215.333,2.314022,2.331538
1565895230.933,2.3274,2.338658
1565895241.733,2.313969,2.331544
1565895258.533,2.327408,2.338695
1565895268.1330001,2.313975,2.331581
1565895284.933,2.327429,2.338737
1565895295.733,2.313975,2.331576
1565895311.333,2.32742,2.338706
1565895322.1330001,2.313984,2.331677
1565895338.933,2.32743,2.338728
1565895348.533,2.314023,2.331569
1565895365.333,2.327407,2.338737
1565895376.1330001,2.314008,2.331712
1565895391.733,2.327389,2.338715
1565895402.533,2.313985,2.331706
1565895418.1330001,2.327397,2.3387
1565895428.933,2.314004,2.331713
1565895445.733,2.327381,2.338706
1565895456.533,2.313968,2.331575
1565895472.1330001,2.3274,2.338754
1565895482.933,2.313971,2.331575
1565895498.533,2.327416,2.338779
1565895509.333,2.313984,2.331451
1565895526.1330001,2.327391,2.338724
1565895536.933,2.313978,2.331722
1565895552.533,2.327406,2.33871
1565895563.333,2.314012,2.331665
1565895578.933,2.327427,2.338696
1565895589.733,2.313994,2.33154
1565895606.533,2.327404,2.338718
1565895616.1330001,2.314016,2.331696
1565895632.933,2.327419,2.338688
1565895643.733,2.314011,2.331635
1565895659.333,2.32743,2.338743
1565895670.1330001,2.314007,2.331616
1565895686.933,2.327431,2.33869
1565895696.533,2.313999,2.331646
1565895713.333,2.327385,2.338715
1565895724.1330001,2.314034,2.331621
1565895739.733,2.327388,2.338707
1565895750.533,2.314005,2.331746
1565895766.1330001,2.327407,2.338711
1565895776.933,2.313976,2.33165
1565895793.733,2.327402,2.338734
1565895804.533,2.313985,2.331654
1565895820.1330001,2.327412,2.338766
1565895830.933,2.31399,2.331523
1565895846.533,2.327412,2.338708
1565895857.333,2.313987,2.331625
1565895874.1330001,2.327398,2.33876
1565895884.933,2.313982,2.331678
1565895900.533,2.327416,2.338717
1565895911.333,2.314004,2.331661
1565895926.933,2.327412,2.338692
1565895937.733,2.313993,2.331701
1565895954.533,2.327428,2.338728
1565895964.1330001,2.31399,2.331553
1565895980.933,2.327414,2.338758
1565895991.733,2.314012,2.331712
1565896007.333,2.327425,2.338726
1565896018.1330001,2.313992,2.331717
1565896034.933,2.327408,2.338684
1565896044.533,2.313998,2.331654
1565896061.333,2.327381,2.338672
1565896072.1330001,2.314011,2.331342
1565896087.733,2.327399,2.338752
1565896098.533,2.313971,2.331564
1565896115.333,2.327394,2.338702
1565896124.933,2.313987,2.331659
1565896141.733,2.327414,2.33874
1565896152.533,2.313988,2.331644
1565896168.1330001,2.327392,2.338739
1565896178.933,2.313998,2.331516
1565896194.533,2.327399,2.338713
1565896205.333,2.313999,2.331606
1565896222.1330001,2.327407,2.338683
1565896232.933,2.314005,2.331613
1565896248.533,2.327408,2.338732
1565896259.333,2.314017,2.331729
1565896274.933,2.327406,2.338677
1565896285.733,2.313993,2.331607
1565896302.533,2.327411,2.338716
1565896313.333,2.31395,2.331744
1565896328.933,2.327412,2.338749
1565896339.733,2.313993,2.331637
1565896355.333,2.327413,2.338741
1565896366.1330001,2.314002,2.331609
1565896382.933,2.327388,2.338724
1565896392.533,2.31396,2.331596
1565896409.333,2.327395,2.338722
1565896420.1330001,2.313978,2.331646
1565896435.733,2.327398,2.338721
1565896446.533,2.314,2.331657
1565896463.333,2.327391,2.338753
1565896472.933,2.313997,2.331652
1565896489.733,2.327392,2.338711
1565896500.533,2.313976,2.331641
1565896516.1330001,2.327391,2.338772
1565896526.933,2.314006,2.331603
1565896542.533,2.327409,2.338724
1565896553.333,2.313999,2.331553
1565896570.1330001,2.327401,2.338761
1565896580.933,2.313972,2.331483
1565896596.533,2.327405,2.338723
1565896607.333,2.313988,2.331659
1565896622.933,2.327417,2.338728
1565896633.733,2.313993,2.331743
1565896650.533,2.327418,2.338759
1565896661.333,2.313976,2.331648
1565896676.933,2.327417,2.338743
1565896687.733,2.313979,2.331556
1565896703.333,2.327435,2.338722
1565896714.1330001,2.313985,2.331688
1565896730.933,2.327406,2.338718
1565896740.533,2.314011,2.331573
1565896757.333,2.327396,2.338717
1565896768.1330001,2.313988,2.331723
1565896783.733,2.327395,2.338687
1565896794.533,2.314015,2.331668
1565896811.333,2.327379,2.338722
1565896820.933,2.313986,2.331605
1565896837.733,2.327403,2.338711
1565896848.533,2.313987,2.331637
1565896864.1330001,2.327399,2.338765
1565896874.933,2.314029,2.331628
1565896891.733,2.32741,2.338722
1565896901.333,2.313984,2.331599
1565896918.1330001,2.327412,2.338729
1565896928.933,2.314004,2.331585
1565896944.533,2.327407,2.338714
1565896955.333,2.314024,2.331633
1565896970.933,2.327404,2.33871
1565896981.733,2.313978,2.331627
1565896998.533,2.327404,2.338696
1565897009.333,2.314001,2.331633
1565897024.933,2.327408,2.338718
1565897035.733,2.313982,2.33165
1565897051.333,2.32741,2.33879
1565897062.1330001,2.313986,2.331625
1565897078.933,2.327388,2.338764
1565897088.533,2.31398,2.33175
1565897105.333,2.327391,2.33871
1565897116.1330001,2.313986,2.331788
1565897131.733,2.327417,2.338752
1565897142.533,2.314007,2.331663
1565897159.333,2.32739,2.338699
1565897168.933,2.314011,2.331648
1565897185.733,2.3274,2.338635
1565897196.533,2.314,2.331519
1565897212.1330001,2.327398,2.338657
1565897222.933,2.313969,2.33167
1565897239.733,2.327398,2.338767
1565897249.333,2.313975,2.331773
1565897266.1330001,2.327398,2.338729
1565897276.933,2.313991,2.331657
1565897292.533,2.327419,2.338726
1565897303.333,2.31404,2.331638
1565897318.933,2.327416,2.338653
1565897329.733,2.314003,2.331656
1565897346.533,2.327419,2.338688
1565897357.333,2.314015,2.331658
1565897372.933,2.327414,2.338731
1565897383.733,2.314006,2.331537
1565897399.333,2.32742,2.338784
1565897410.1330001,2.314021,2.331589
1565897426.933,2.327386,2.338743
1565897437.733,2.313988,2.331686
1565897453.333,2.327403,2.338695
1565897464.1330001,2.313981,2.331715
1565897479.733,2.327391,2.338701
1565897490.533,2.314018,2.331602
1565897507.333,2.327409,2.338675
1565897516.933,2.314014,2.331576
1565897533.733,2.3274,2.338712
1565897544.533,2.313986,2.331599
1565897560.1330001,2.327397,2.338718
1565897570.933,2.314002,2.331542
1565897587.733,2.327405,2.338745
1565897597.333,2.313982,2.331702
1565897614.1330001,2.32741,2.338731
1565897624.933,2.313987,2.331766
1565897640.533,2.32741,2.338724
1565897651.333,2.313965,2.331743
1565897666.933,2.327401,2.338742
1565897677.733,2.314001,2.331663
1565897694.533,2.327415,2.338737
1565897705.333,2.314,2.331659
1565897720.933,2.327428,2.338745
1565897731.733,2.313993,2.331713
1565897747.333,2.327422,2.338715
1565897758.1330001,2.313998,2.331674
1565897774.933,2.327403,2.338766
1565897785.733,2.31401,2.331627
1565897801.333,2.327398,2.338697
1565897812.1330001,2.314002,2.331659
1565897827.733,2.327396,2.338743
1565897838.533,2.314009,2.331576
1565897855.333,2.32739,2.338735
1565897864.933,2.314016,2.331644
1565897881.733,2.327409,2.338637
1565897892.533,2.313963,2.33163
1565897908.1330001,2.3274,2.338735
1565897918.933,2.313989,2.331602
1565897935.733,2.327396,2.338722
1565897945.333,2.313982,2.331682
1565897962.1330001,2.32741,2.338655
1565897972.933,2.314008,2.331632
1565897988.533,2.327411,2.338762
1565897999.333,2.314001,2.331693
1565898016.1330001,2.327389,2.338705
1565898025.733,2.313989,2.331553
1565898042.533,2.327417,2.338734
1565898053.333,2.313996,2.331476
1565898068.933,2.327412,2.338722
1565898079.733,2.313981,2.331575
1565898095.333,2.327419,2.338766
1565898106.1330001,2.313988,2.331622
1565898122.933,2.327397,2.338691
1565898133.733,2.313977,2.331623
1565898149.333,2.327394,2.338697
1565898160.1330001,2.313968,2.331583
1565898175.733,2.327375,2.338689
1565898186.533,2.313993,2.331589
1565898203.333,2.327409,2.338721
1565898214.1330001,2.313991,2.33163
1565898229.733,2.327384,2.338715
1565898240.533,2.313987,2.331601
1565898256.1330001,2.327412,2.338698
1565898266.933,2.313992,2.331607
1565898283.733,2.327408,2.338727
1565898293.333,2.314023,2.331573
1565898310.1330001,2.327405,2.338733
1565898320.933,2.314003,2.331682
1565898336.533,2.327404,2.338747
1565898347.333,2.314011,2.331771
1565898364.1330001,2.327424,2.338745
1565898373.733,2.313988,2.331613
1565898390.533,2.327424,2.338747
1565898401.333,2.313994,2.331645
1565898416.933,2.327417,2.338741
1565898427.733,2.31399,2.33156
1565898443.333,2.327399,2.338711
1565898454.1330001,2.313996,2.331557
1565898470.933,2.327416,2.3387
1565898481.733,2.313996,2.331655
1565898497.333,2.32741,2.338729
1565898508.1330001,2.314002,2.331589
1565898523.733,2.327399,2.338685
1565898534.533,2.314023,2.331764
1565898551.333,2.327415,2.338704
1565898562.1330001,2.314004,2.331667
1565898577.733,2.327412,2.338708
1565898588.533,2.314007,2.331695
1565898604.1330001,2.327415,2.33868
1565898614.933,2.314007,2.331658
1565898631.733,2.32741,2.338721
1565898641.333,2.313984,2.331642
1565898658.1330001,2.327412,2.338783
1565898668.933,2.314005,2.33163
1565898684.533,2.327407,2.338671
1565898695.333,2.313999,2.331609
1565898712.1330001,2.327415,2.33873
1565898721.733,2.314015,2.331709
1565898738.533,2.327412,2.338683
1565898749.333,2.313992,2.331698
1565898764.933,2.327406,2.338681
1565898775.733,2.313977,2.331525
1565898792.533,2.327389,2.338687
1565898802.1330001,2.313975,2.331728
1565898818.933,2.327383,2.338693
1565898829.733,2.313999,2.331636
1565898845.333,2.32741,2.338729
1565898856.1330001,2.313993,2.331648
1565898871.733,2.32739,2.338701
1565898882.533,2.313985,2.331566
1565898899.333,2.327423,2.338711
1565898910.1330001,2.313937,2.331681
1565898925.733,2.327395,2.338707
1565898936.533,2.313979,2.331539
1565898952.1330001,2.327405,2.338683
1565898962.933,2.314003,2.331573
1565898979.733,2.32741,2.338713
1565898990.533,2.313991,2.331616
1565899006.1330001,2.3274,2.338712
1565899016.933,2.314015,2.331722
1565899032.533,2.327417,2.338702
1565899043.333,2.314019,2.331618
1565899060.1330001,2.327409,2.338735
1565899069.733,2.314022,2.331599
1565899086.533,2.32743,2.338721
1565899097.333,2.313987,2.331639
1565899112.933,2.327412,2.338759
1565899123.733,2.314011,2.331677
1565899140.533,2.327406,2.338736
1565899150.1330001,2.314001,2.33165
1565899166.933,2.327394,2.338686
1565899177.733,2.313999,2.331626
1565899193.333,2.327408,2.338722
1565899204.1330001,2.314001,2.331587
1565899219.733,2.327399,2.338765
1565899230.533,2.314025,2.331626
1565899247.333,2.327397,2.338745
1565899258.1330001,2.314009,2.331605
1565899273.733,2.327407,2.338745
1565899284.533,2.313985,2.331534
1565899300.1330001,2.327426,2.33868
1565899310.933,2.314003,2.331681
1565899327.733,2.327407,2.338678
1565899338.533,2.313978,2.331633
1565899354.1330001,2.327418,2.338659
1565899364.933,2.313981,2.3316
1565899380.533,2.327416,2.338801
1565899391.333,2.313996,2.331647
1565899408.1330001,2.327424,2.33874
1565899417.733,2.314,2.331646
1565899434.533,2.327427,2.338781
1565899445.333,2.31398,2.331623
1565899460.933,2.327417,2.338718
1565899471.733,2.313981,2.331652
1565899488.533,2.327406,2.338689
1565899498.1330001,2.314002,2.331725
1565899514.933,2.3274,2.338695
1565899525.733,2.313981,2.331629
1565899541.333,2.327404,2.338701
1565899552.1330001,2.313985,2.331617
1565899568.933,2.327404,2.338707
1565899578.533,2.313994,2.331787
1565899595.333,2.327386,2.338686
1565899606.1330001,2.313994,2.331608
1565899621.733,2.327399,2.338698
1565899632.533,2.313983,2.331596
1565899648.1330001,2.327409,2.338725
1565899658.933,2.313991,2.331739
1565899675.733,2.327413,2.338704
1565899686.533,2.313996,2.331564
1565899702.1330001,2.327425,2.338707
1565899712.933,2.313972,2.331624
1565899728.533,2.327413,2.338753
1565899739.333,2.31397,2.331765
1565899756.1330001,2.327424,2.338745
1565899765.733,2.313988,2.331622
1565899782.533,2.327407,2.338715
1565899793.333,2.314009,2.331553
1565899808.933,2.327416,2.338718
1565899819.733,2.314036,2.331719
1565899836.533,2.327403,2.338719
1565899846.1330001,2.314013,2.331654
1565899862.933,2.327414,2.338681
1565899873.733,2.313993,2.331705
1565899889.333,2.327395,2.33869
1565899900.1330001,2.314015,2.331633
1565899916.933,2.327388,2.338717
1565899926.533,2.314038,2.331618
1565899943.333,2.327401,2.338637
1565899954.1330001,2.314021,2.331678
1565899969.733,2.327409,2.338744
1565899980.533,2.314017,2.331659
1565899996.1330001,2.327414,2.338649
1565900006.933,2.313996,2.33169
1565900023.733,2.327405,2.338702
1565900034.533,2.314021,2.331542
1565900050.1330001,2.327421,2.33873
1565900060.933,2.314,2.331548
1565900076.533,2.327417,2.338668
1565900087.333,2.314041,2.331689
1565900104.1330001,2.327423,2.338673
1565900114.933,2.314017,2.331639
1565900130.533,2.327435,2.338695
1565900141.333,2.314009,2.331566
1565900156.933,2.327398,2.338685
1565900167.733,2.314003,2.331657
1565900184.533,2.327379,2.338691
1565900194.1330001,2.313996,2.331584
1565900210.933,2.327406,2.338726
1565900221.733,2.314025,2.331584
1565900237.333,2.327392,2.338686
1565900248.1330001,2.314023,2.331629
1565900264.933,2.3274,2.338732
1565900274.533,2.314034,2.331686
1565900291.333,2.327414,2.338691
1565900302.1330001,2.314015,2.331662
1565900317.733,2.327421,2.338749
1565900328.533,2.314003,2.331576
1565900344.1330001,2.327406,2.338719
1565900354.933,2.314003,2.331751
1565900371.733,2.327397,2.338753
1565900382.533,2.313998,2.331774
1565900398.1330001,2.327428,2.338683
1565900408.933,2.313999,2.331584
1565900424.533,2.327413,2.338728
1565900435.333,2.313987,2.331629
1565900452.1330001,2.32742,2.338665
1565900462.933,2.31402,2.331638
1565900478.533,2.327424,2.338733
1565900489.333,2.314011,2.331644
1565900504.933,2.327398,2.33869
1565900515.733,2.314008,2.331572
1565900532.533,2.327396,2.338716
1565900542.1330001,2.314001,2.331616
1565900558.933,2.327412,2.338715
1565900569.733,2.314029,2.331631
1565900585.333,2.327409,2.33876
1565900596.1330001,2.314005,2.331625
1565900612.933,2.3274,2.338633
1565900622.533,2.314007,2.331653
1565900639.333,2.327403,2.338726
1565900650.1330001,2.313997,2.331644
1565900665.733,2.327417,2.338687
1565900676.533,2.314013,2.331686
1565900693.333,2.327415,2.338747
1565900702.933,2.314017,2.331692
1565900719.733,2.327424,2.338693
1565900730.533,2.314011,2.331667
1565900746.1330001,2.327412,2.338663
1565900756.933,2.31402,2.331639
1565900772.533,2.327427,2.338669
1565900783.333,2.314006,2.331695
1565900800.1330001,2.327437,2.338748
1565900810.933,2.31403,2.331624
1565900826.533,2.32742,2.338737
1565900837.333,2.314029,2.331774
1565900852.933,2.327382,2.338688
1565900863.733,2.313988,2.331714
1565900880.533,2.327402,2.338675
1565900891.333,2.313987,2.33158
1565900906.933,2.327389,2.3387
1565900917.733,2.314003,2.331552
1565900933.333,2.327388,2.338706
1565900944.1330001,2.313977,2.331555
1565900960.933,2.327407,2.338748
1565900970.533,2.314032,2.331598
1565900987.333,2.327399,2.338684
1565900998.1330001,2.314023,2.331682
1565901013.733,2.327414,2.338712
1565901024.533,2.314,2.331744
1565901041.333,2.327419,2.338733
1565901050.933,2.313992,2.331616
1565901067.733,2.32743,2.338701
1565901078.533,2.314021,2.331622
1565901094.1330001,2.32742,2.338774
1565901104.933,2.313991,2.331687
1565901120.533,2.32742,2.338737
1565901131.333,2.314023,2.331747
1565901148.1330001,2.327412,2.338762
1565901158.933,2.314013,2.331664
1565901174.533,2.327415,2.338737
1565901185.333,2.313991,2.331705
1565901200.933,2.327397,2.338734
1565901211.733,2.314022,2.331652
1565901228.533,2.327403,2.338771
1565901239.333,2.31398,2.331559
1565901254.933,2.327392,2.338706
1565901265.733,2.314015,2.331658
1565901281.333,2.327415,2.338756
1565901292.1330001,2.314,2.33167
1565901308.933,2.327413,2.338756
1565901318.533,2.313974,2.331529
1565901335.333,2.327411,2.338733
1565901346.1330001,2.314007,2.331756
1565901361.733,2.327423,2.338741
1565901372.533,2.314,2.331688
1565901389.333,2.32741,2.33871
1565901398.933,2.313997,2.331694
1565901415.733,2.327402,2.338679
1565901426.533,2.313993,2.33165
1565901442.1330001,2.327425,2.338731
1565901452.933,2.313988,2.331677
1565901469.733,2.327413,2.338758
1565901479.333,2.314015,2.331796
1565901496.1330001,2.327426,2.338678
1565901506.933,2.313986,2.331605
1565901522.533,2.327435,2.338749
1565901533.333,2.314019,2.331655
1565901548.933,2.327388,2.33869
1565901559.733,2.314019,2.331576
1565901576.533,2.327402,2.338696
1565901587.333,2.313966,2.331578
1565901602.933,2.327387,2.338766
1565901613.733,2.314004,2.331703
1565901629.333,2.32741,2.338758
1565901640.1330001,2.314019,2.331594
1565901656.933,2.327404,2.338714
1565901667.733,2.314013,2.331716
1565901683.333,2.327411,2.33872
1565901694.1330001,2.314022,2.331558
1565901709.733,2.327409,2.338708
1565901720.533,2.314036,2.331588
1565901737.333,2.327405,2.338732
1565901746.933,2.31402,2.331606
1565901763.733,2.327422,2.338682
1565901774.533,2.314028,2.331663
1565901790.1330001,2.327419,2.338716
1565901800.933,2.314004,2.331626
1565901817.733,2.32743,2.33875
1565901827.333,2.313976,2.331612
1565901844.1330001,2.327416,2.338756
